id,door_type,title,region,start_period,end_period,location,poster,syear,smonth,sday,eyear,emonth,eday,door
1782,festibal,경주 FCI 국제 도그쇼,타지역,2022-09-02,2022-09-04,경상북도 경주시 경주화백컨벤션센터,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220826_167%2F1661476633961RViFI_JPEG%2F2841121_image2_1.jpg,2022,9,2,2022,9,4,1
1783,festibal,세계유산축전:경상북도 안동·영주,타지역,2022-09-03,2022-09-25,경상북도 안동시 안동하회마을,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220803_174%2F1659492110562Sr35u_JPEG%2F2830929_image2_1.jpg,2022,9,3,2022,9,25,1
1784,festibal,삼강주막 나루터 축제,타지역,2022-09-10,2022-09-12,경상북도 예천군 삼강문화단지,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220826_198%2F1661477705991uRxW5_JPEG%2F2840962_image2_1.jpg,2022,9,10,2022,9,12,1
1785,festibal,문경오미자축제,타지역,2022-09-16,2022-09-18,경상북도 문경시 문경오미자축제,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220829_159%2F1661739628697gQVCY_JPEG%2F110_1908618_manual_image_url_1661739628665.jpg,2022,9,16,2022,9,18,1
1786,festibal,안동국제탈춤페스티벌,타지역,2022-09-29,2022-10-03,경상북도 안동시 탈춤공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_100%2F1657105802479wlGh5_PNG%2F2689901_image2_1.png,2022,9,29,2022,10,3,1
1787,festibal,경주문화재야행,타지역,2022-09-30,2022-10-02,경상북도 경주시 경주 교촌한옥마을,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220818_233%2F1660788046262qQFDS_JPEG%2F2838113_image2_1.jpg,2022,9,30,2022,10,2,1
1788,festibal,영주세계풍기인삼엑스포,타지역,2022-09-30,2022-10-23,경상북도 영주시 영주세계풍기인삼엑스포,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_14%2F166132744590783mXh_JPEG%2F2828079_image2_1.jpg,2022,9,30,2022,10,23,1
1789,festibal,예천국제스마트폰영화제,타지역,2022-10-05,2022-10-16,경상북도 예천군 메가박스 경북도청,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_188%2F1657105559073KYbYg_JPEG%2F2822605_image2_1.jpg,2022,10,5,2022,10,16,1
1790,festibal,신라문화제,타지역,2022-10-14,2022-10-16,경상북도 경주시 월정교,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220804_47%2F1659598948514SHunO_JPEG%2F2826641_image2_1.jpg,2022,10,14,2022,10,16,1
1791,festibal,포항스틸아트페스티벌,타지역,2022-10-15,2022-10-29,경상북도 포항시 포은교,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220826_33%2F1661482811389o1eqv_PNG%2F2753405_image2_1.png,2022,10,15,2022,10,29,1
1792,festibal,낙동강세계평화문화대축전,타지역,2022-10-28,2022-10-30,경상북도 칠곡군 칠곡보생태공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220727_269%2F1658886470965MbD4a_JPEG%2F2829343_image2_1.jpg,2022,10,28,2022,10,30,1
1793,festibal,봉화은어축제,타지역,2022-07-30,2022-08-07,경상북도 봉화군 봉화읍체육공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220705_244%2F1656986578771IIeXh_JPEG%2F2826293_image2_1.jpg,2022,7,30,2022,8,7,1
1794,festibal,오감만족 문경새재맨발페스티벌,타지역,2022-08-20,2022-08-20,경상북도 문경시 문경새재도립공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220801_71%2F165932317488868KkN_JPEG%2F110_2015358_manual_image_url_1659323174844.jpg,2022,8,20,2022,8,20,1
1795,festibal,성주생명문화축제,타지역,2022-08-05,2022-08-14,경상북도 성주군,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220628_200%2F1656382293618VnLDF_JPEG%2F2825182_image2_1.jpg,2022,8,5,2022,8,14,1
1796,festibal,진도토요민속여행 상설공연,타지역,2022-03-01,2022-12-31,전라남도 진도군 진도향토문화회관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_269%2F1657105509021OPP3t_JPEG%2F110_19297113_manual_image_url_1657105508922.jpg,2022,3,1,2022,12,31,1
1797,festibal,목포세계마당페스티벌,타지역,2022-09-02,2022-09-04,전라남도 목포시 목포세계마당페스티벌,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_179%2F1660268693234NFVrR_JPEG%2F2835846_image2_1.jpg,2022,9,2,2022,9,4,1
1798,festibal,전남독서문화한마당 (서書로 통하는 우리),타지역,2022-09-16,2022-09-17,전라남도 나주시 빛가람호수공원수변문화마당,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220810_256%2F1660120384604HFYqU_JPEG%2F2833227_image2_1.jpg,2022,9,16,2022,9,17,1
1799,festibal,영광불갑산상사화축제,타지역,2022-09-16,2022-09-25,전라남도 영광군 불갑사관광지,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220810_97%2F1660120136224dupcE_JPEG%2F2831192_image2_1.jpg,2022,9,16,2022,9,25,1
1800,festibal,목포문화재야행,타지역,2022-09-23,2022-09-25,전라남도 목포시 목포근대역사관 1관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220711_262%2F1657501485230DHvEg_JPEG%2F2751238_image2_1.jpg,2022,9,23,2022,9,25,1
1801,festibal,여수 거북선축제,타지역,2022-09-30,2022-10-02,전라남도 여수시 종포해양공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220715_88%2F1657851249483SRnTb_PNG%2F2827646_image2_1.png,2022,9,30,2022,10,2,1
1802,festibal,목포 뮤직플레이,타지역,2022-09-30,2022-10-02,전라남도 목포시 갓바위문화타운,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_236%2F1658292529619Premi_JPEG%2F110_26506752_manual_image_url_1658292529599.jpg,2022,9,30,2022,10,2,1
1803,festibal,대한민국 마한문화제,타지역,2022-10-08,2022-10-09,전라남도 나주시 국립나주박물관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_206%2F1660267115815IWgpE_JPEG%2F2835929_image2_1.jpeg,2022,10,8,2022,10,9,1
1804,festibal,전라북도과학축전,타지역,2022-08-26,2022-09-01,전라북도 전주시 전라북도어린이창의체험관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220816_10%2F1660615934877SrYFm_JPEG%2F2836449_image2_1.jpg,2022,8,26,2022,9,1,1
1805,festibal,무주반딧불축제,타지역,2022-08-27,2022-09-04,전라북도 무주군 무주등나무운동장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_178%2F1657105535948bVHED_JPEG%2F2731555_image2_1.jpg,2022,8,27,2022,9,4,1
1806,festibal,전주 경기전 '수복청 상설공연',타지역,2022-06-04,2022-10-16,전라북도 전주시 전주경기전,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_16%2F1657105314575dwDJs_JPEG%2F2820154_image2_1.jpg,2022,6,4,2022,10,16,1
1807,festibal,동강국제사진제,타지역,2022-07-22,2022-10-09,강원도 영월군 동강사진박물관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220707_20%2F16571566071505Jvzu_JPEG%2F2826360_image2_1.jpg,2022,7,22,2022,10,9,1
1808,festibal,춘천술페스타,타지역,2022-06-01,2022-10-08,강원도 춘천시,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220705_242%2F16569851956871aT3l_JPEG%2F2826107_image2_1.jpg,2022,6,1,2022,10,8,1
1809,festibal,버스킹홀릭 inn 강릉,타지역,2022-06-11,2022-10-30,강원도 강릉시 월화거리,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220602_298%2F1654139805140sDqdA_JPEG%2F110_manual_image_url_1654139805124.jpg,2022,6,11,2022,10,30,1
1810,festibal,대한민국 독서대전,타지역,2022-01-01,2022-12-31,강원도 원주시 댄싱공연장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220704_248%2F16569018446891KD2e_JPEG%2F2823488_image2_1.jpg,2022,1,1,2022,12,31,1
1811,festibal,오크밸리 3D 라이팅쇼 '소나타오브라이트',타지역,2022-01-01,2023-12-31,강원도 원주시 소나타 오브 라이트,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220322_43%2F1647935910139CAHNe_JPEG%2F110_9287529_manual_image_url_1647935910109.jpg,2022,1,1,2023,12,31,1
1812,festibal,정선아리랑제,타지역,2022-09-15,2022-09-18,강원 정선군 정선공설운동장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220721_257%2F1658364660072BSWDe_JPEG%2F110_24721501_manual_image_url_1658364660055.jpg,2022,9,15,2022,9,18,1
1813,festibal,횡성한우축제,타지역,2022-09-30,2022-10-04,강원도 횡성군 횡성종합운동장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220705_109%2F1656987330958MDHAQ_JPEG%2F2826031_image2_1.jpg,2022,9,30,2022,10,4,1
1814,festibal,원주 다이내믹댄싱카니발,타지역,2022-10-01,2022-10-03,강원도 원주시 댄싱공연장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_208%2F1657105427384y7j1a_JPEG%2F2820891_image2_1.jpg,2022,10,1,2022,10,3,1
1815,festibal,강릉커피축제,타지역,2022-10-07,2022-10-10,강원도 강릉시 강릉올림픽파크강릉아이스아레나,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220705_101%2F1656986333399p9PbG_JPEG%2F110_24891778_manual_image_url_1656986333372.jpg,2022,10,7,2022,10,10,1
1816,festibal,춘천막국수닭갈비축제,타지역,2022-08-30,2022-09-04,강원도 춘천시 춘천닭갈비막국수축제,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220810_259%2F1660095696149dTdLh_JPEG%2F110_1908028_manual_image_url_1660095696056.jpg,2022,8,30,2022,9,4,1
1817,festibal,원주옥상영화제,타지역,2022-09-01,2022-09-10,강원도 원주시 상지대학교,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_48%2F1661390744987mK8NA_JPEG%2F2843890_image2_1.jpg,2022,9,1,2022,9,10,1
1818,festibal,국토정중앙 양구 배꼽축제,타지역,2022-09-02,2022-09-04,강원도 양구군 양구레포츠공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_37%2F1661390980530i7s4z_JPEG%2F2842149_image2_1.jpg,2022,9,2,2022,9,4,1
1819,festibal,평창백일홍축제,타지역,2022-09-06,2022-09-12,강원도 평창군 평창백일홍축제,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220819_18%2F1660871343641QyRgh_JPEG%2F2838656_image2_1.jpg,2022,9,6,2022,9,12,1
1820,festibal,"춘천 커피도시 페스타 Let's COFFEE, 춘천",타지역,2022-09-16,2022-09-18,강원도 춘천시 애니메이션박물관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_155%2F1661304453159h2mns_JPEG%2F2839372_image2_1.jpg,2022,9,16,2022,9,18,1
1821,festibal,강릉문화재야행,타지역,2022-09-29,2022-10-01,강원도 강릉시 강릉대도호부관아,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220729_174%2F1659057152839F7dEm_JPEG%2F2830071_image2_1.jpg,2022,9,29,2022,10,1,1
1822,festibal,안흥찐빵축제,타지역,2022-10-07,2022-10-09,강원도 횡성군 안흥찐빵 모락모락마을,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220728_261%2F1658971364500QWRIC_JPEG%2F110_2943993_manual_image_url_1658971364418.jpg,2022,10,7,2022,10,9,1
1823,festibal,강릉명주인형극제,타지역,2022-10-13,2022-10-16,강원도 강릉시 명주예술마당,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220712_12%2F16575959148647jNVV_JPEG%2F110_8171153_manual_image_url_1657595914833.jpg,2022,10,13,2022,10,16,1
1824,festibal,강원세계산림엑스포,타지역,2023-05-04,2023-06-06,강원 고성군 강원도세계잼버리수련장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220322_121%2F1647910986766D0VcX_JPEG%2F110_18157554_manual_image_url_1647910986744.jpg,2023,5,4,2023,6,6,1
1825,festibal,강릉 세계합창대회,타지역,2023-07-03,2023-07-13,강원도 고성군 DMZ박물관,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_222%2F1657105618507A0it6_JPEG%2F2811478_image2_1.jpg,2023,7,3,2023,7,13,1
1826,festibal,치악산 복숭아축제,타지역,2022-08-20,2022-08-21,강원도 원주시 원주젊음의광장,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220816_14%2F1660615014686v3Kxc_JPEG%2F110_28661754_manual_image_url_1660615014665.jpg,2022,8,20,2022,8,21,1
1827,festibal,계촌 클래식 축제,타지역,2022-08-27,2022-08-28,강원 평창군 계촌클래식공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220722_188%2F1658454843402leXTQ_JPEG%2F110_3871556_manual_image_url_1658454843316.jpg,2022,8,27,2022,8,28,1
1828,festibal,둔내고랭지토마토축제,타지역,2022-08-13,2022-08-15,강원도 횡성군 둔내 고랭지 토마토축제,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220728_156%2F1658970610309KfvTw_JPEG%2F2829895_image2_1.jpg,2022,8,13,2022,8,15,1
1829,festibal,횡성더덕축제,타지역,2022-08-26,2022-08-28,강원도 횡성군 횡성 더덕축제,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_94%2F16582801188691fCfs_JPEG%2F2828098_image2_1.jpg,2022,8,26,2022,8,28,1
1830,festibal,철원 화강 다슬기축제,타지역,2022-08-04,2022-08-07,강원도 철원군 쉬리공원,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_57%2F16582803649526Nh76_JPEG%2F110_28549099_manual_image_url_1658280364938.jpg,2022,8,4,2022,8,7,1
1831,festibal,홍천강 별빛음악 맥주축제,타지역,2022-08-03,2022-08-07,강원도 홍천군 도시산림공원토리숲,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220714_241%2F1657763261937FIoXC_JPEG%2F2827440_image2_1.jpg,2022,8,3,2022,8,7,1
1832,festibal,고한 함백산 야생화축제,타지역,2022-07-30,2022-08-07,강원도 정선군 만항재,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220725_101%2F1658712843838Mzwto_JPEG%2F110_28562059_manual_image_url_1658712843204.jpg,2022,7,30,2022,8,7,1
1833,festibal,평창더위사냥축제,타지역,2022-07-29,2022-08-07,강원도 평창군 평창더위사냥축제,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_48%2F1658280983290mxKou_JPEG%2F110_28549101_manual_image_url_1658280983191.jpg,2022,7,29,2022,8,7,1
1834,festibal,태백 한강·낙동강발원지축제,타지역,2022-07-29,2022-08-07,강원도 태백시 황지연못,https://search.pstatic.net/common?type=n&size=138x200&quality=85&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220726_63%2F1658798985341y79ye_JPEG%2F2609126_image2_1.jpg,2022,7,29,2022,8,7,1
